,delay
0,0.04139566421508789
1,0.9179246425628662
2,0.06314253807067871
3,0.02642059326171875
4,0.04759407043457031
5,0.05215001106262207
6,0.04107165336608887
7,0.04159355163574219
8,0.04604363441467285
9,0.03199601173400879
10,0.09161376953125
11,0.03287816047668457
12,0.0357670783996582
13,0.03227043151855469
14,0.042739152908325195
15,0.034450531005859375
16,0.03362703323364258
17,0.03340268135070801
18,0.034976959228515625
19,0.0390162467956543
20,0.035982608795166016
21,0.0381472110748291
22,0.040384531021118164
23,0.03259897232055664
24,0.03647303581237793
25,0.03469204902648926
26,0.038196563720703125
27,0.03819775581359863
28,0.041504621505737305
29,0.03936004638671875
30,0.03527688980102539
31,0.03755497932434082
32,0.04094982147216797
33,0.03746914863586426
34,0.03203177452087402
35,0.0362706184387207
36,0.03765463829040527
37,0.039731740951538086
38,0.03761577606201172
39,0.03564620018005371
40,0.035886287689208984
41,0.03485536575317383
42,0.03863954544067383
43,0.03721761703491211
44,0.04022812843322754
45,0.04224419593811035
46,0.039359331130981445
47,0.041422367095947266
48,0.0417478084564209
49,0.04055309295654297
50,0.03878188133239746
51,0.041327714920043945
52,0.04435396194458008
53,0.04056882858276367
54,0.039160966873168945
55,0.03945183753967285
56,0.04396939277648926
57,0.039679527282714844
58,0.04686760902404785
59,0.03814291954040527
60,0.04666471481323242
61,0.03826165199279785
62,0.04138684272766113
63,0.04190254211425781
64,0.04161715507507324
65,0.043927907943725586
66,0.03676033020019531
67,0.03923749923706055
68,0.10960245132446289
69,0.043068885803222656
70,0.03705000877380371
71,0.04013800621032715
72,0.036714792251586914
73,0.04062962532043457
74,0.04031062126159668
75,0.039688825607299805
76,0.04307365417480469
77,0.03648495674133301
78,0.055706024169921875
79,0.04385566711425781
80,0.039983510971069336
81,0.03872060775756836
82,0.03995394706726074
83,0.04447150230407715
84,0.040836334228515625
85,0.04204559326171875
86,0.042267560958862305
87,0.04382181167602539
88,0.04062509536743164
89,0.06639575958251953
90,0.04134774208068848
91,0.04094839096069336
92,0.04486703872680664
93,0.03846001625061035
94,0.037622690200805664
95,0.04125690460205078
96,0.038268089294433594
97,0.04400753974914551
98,0.04179048538208008
99,0.03689098358154297
100,0.03853631019592285
101,0.038527488708496094
102,0.038443565368652344
103,0.04095172882080078
104,0.05481076240539551
105,0.030640840530395508
106,0.03472757339477539
107,0.03694653511047363
108,0.03029322624206543
109,0.03132772445678711
110,0.03109264373779297
111,0.03033280372619629
112,0.03034806251525879
113,0.031958818435668945
114,0.029894590377807617
115,0.03673863410949707
116,0.0338137149810791
117,0.027839183807373047
118,0.07419180870056152
119,0.04869341850280762
120,0.04222369194030762
121,0.08465266227722168
122,0.03623700141906738
123,0.0376286506652832
124,0.04099130630493164
125,0.09934806823730469
126,0.036919593811035156
127,0.05111980438232422
128,0.042696475982666016
129,0.045886993408203125
130,0.039276838302612305
131,0.04374980926513672
132,0.03621721267700195
133,0.04894566535949707
134,0.05138254165649414
135,0.04248857498168945
136,0.0437166690826416
137,0.05017900466918945
138,0.05423617362976074
139,0.05047297477722168
140,0.043515682220458984
141,0.04975152015686035
142,0.044317007064819336
143,0.06226468086242676
144,0.04830813407897949
145,0.04228472709655762
146,0.05799579620361328
147,0.04148387908935547
148,0.03977012634277344
149,0.053236961364746094
150,0.04405379295349121
151,0.03590822219848633
152,0.04921984672546387
153,0.038361310958862305
154,0.05569338798522949
155,0.06963348388671875
156,0.07783937454223633
157,0.05123186111450195
158,0.039972782135009766
159,0.04500699043273926
160,0.055756330490112305
161,0.26944661140441895
162,0.049912452697753906
163,0.040100812911987305
164,0.12732839584350586
165,0.054532766342163086
166,0.03407478332519531
167,0.04796290397644043
168,0.06354403495788574
169,0.05568504333496094
170,0.05823349952697754
171,0.05399656295776367
172,0.03035593032836914
173,0.030447006225585938
174,0.04720425605773926
175,0.03491497039794922
176,0.029233217239379883
177,0.02543807029724121
178,0.034606218338012695
179,0.0394895076751709
180,0.04284310340881348
181,0.04254603385925293
182,0.04308915138244629
183,0.04342842102050781
184,0.04010009765625
185,0.04162454605102539
186,0.05128359794616699
187,0.042194366455078125
188,0.04703164100646973
189,0.04291105270385742
190,0.0382082462310791
191,0.040730953216552734
192,0.04629182815551758
193,0.058852434158325195
194,0.05150127410888672
195,0.043917179107666016
196,0.03781247138977051
197,0.045358896255493164
198,0.04401040077209473
199,0.055136919021606445
200,0.05452132225036621
201,0.0567624568939209
202,0.04378485679626465
203,0.10739517211914062
204,0.04694509506225586
205,0.05155181884765625
206,0.038648366928100586
207,0.031885623931884766
208,0.036928415298461914
209,0.03516650199890137
210,0.03704547882080078
211,0.06947898864746094
212,0.05963850021362305
213,0.030925750732421875
214,0.03565502166748047
215,0.03604459762573242
216,0.04375195503234863
217,0.034088134765625
218,0.0429689884185791
219,0.04624748229980469
220,0.03911590576171875
221,0.04261612892150879
222,0.041397809982299805
223,0.0325620174407959
224,0.030493736267089844
225,0.04104113578796387
226,0.15690851211547852
227,0.03637504577636719
228,0.03856825828552246
229,0.026175498962402344
230,0.03020501136779785
231,0.04181623458862305
232,0.026221275329589844
233,0.025365591049194336
234,0.03820037841796875
235,0.04174208641052246
236,0.2528212070465088
237,0.03915858268737793
238,0.15010356903076172
239,0.06291723251342773
240,0.0918734073638916
241,0.09444856643676758
242,0.044800519943237305
243,0.08092975616455078
244,0.12272214889526367
245,0.10879397392272949
246,0.20792770385742188
247,0.0441739559173584
248,0.09150981903076172
249,0.1681041717529297
250,0.10027456283569336
251,0.12201452255249023
252,0.20827364921569824
253,0.22147655487060547
254,0.04608654975891113
255,0.04410839080810547
256,0.04059123992919922
257,0.04218935966491699
258,0.04694819450378418
259,0.04217243194580078
260,0.10756421089172363
261,0.0453953742980957
262,0.04584360122680664
