,delay
0,8.319356918334961
1,0.31163787841796875
2,0.09772419929504395
3,0.10278868675231934
4,0.10968613624572754
5,0.11629533767700195
6,0.12615036964416504
7,0.11774682998657227
8,0.13422203063964844
9,0.19957566261291504
10,0.10284423828125
11,0.11295676231384277
12,0.11238265037536621
13,0.11949586868286133
14,0.11936044692993164
15,0.12138509750366211
16,0.1118617057800293
17,0.10587406158447266
18,0.1078939437866211
19,0.12249970436096191
20,0.1121222972869873
21,0.1024315357208252
22,0.10778999328613281
23,0.10442018508911133
24,0.10946512222290039
25,0.10756778717041016
26,0.10449886322021484
27,0.11125445365905762
28,0.10688567161560059
29,0.10722661018371582
30,0.10615086555480957
31,0.10414624214172363
32,0.12473249435424805
33,0.10090041160583496
34,0.10728716850280762
35,0.1050412654876709
36,0.10880827903747559
37,0.102996826171875
38,0.10361409187316895
39,0.10814476013183594
40,0.11783742904663086
41,0.11840128898620605
42,0.16798877716064453
43,0.10911130905151367
44,0.10696768760681152
45,0.1050405502319336
46,0.10507798194885254
47,0.10533332824707031
48,0.1072080135345459
49,0.11558771133422852
50,0.11066770553588867
51,0.12029099464416504
52,0.10479426383972168
53,0.11462903022766113
54,0.10873627662658691
55,0.11257481575012207
56,0.10627937316894531
57,0.11281657218933105
58,0.11096620559692383
59,0.15739059448242188
60,0.18854355812072754
61,0.13013172149658203
62,0.14350485801696777
63,0.14045119285583496
64,0.17956924438476562
65,0.2560865879058838
66,0.13589739799499512
67,0.2680959701538086
68,0.14521026611328125
69,0.1995542049407959
70,0.19428133964538574
71,0.21042656898498535
72,0.26496386528015137
73,0.32819151878356934
74,0.2027602195739746
75,0.20149898529052734
76,0.27817368507385254
77,0.4122340679168701
78,0.11510181427001953
79,0.1258831024169922
80,0.10895299911499023
81,0.11120438575744629
82,0.1126089096069336
83,0.11350417137145996
84,0.10907244682312012
85,0.10363030433654785
86,0.12931585311889648
87,0.10895037651062012
88,0.11093926429748535
89,0.11597824096679688
90,0.12409210205078125
91,0.10580921173095703
92,0.11564302444458008
93,0.11294221878051758
94,0.12041211128234863
95,0.11572766304016113
96,0.12804102897644043
97,0.10575127601623535
98,0.12354803085327148
99,0.11041688919067383
100,0.11390423774719238
101,0.11364150047302246
102,0.11224603652954102
103,0.10612344741821289
104,0.10893392562866211
105,0.12024331092834473
106,0.10889625549316406
107,0.11351442337036133
108,0.11192178726196289
109,0.10963797569274902
110,0.10986137390136719
111,0.14538311958312988
112,0.10477662086486816
113,0.13089776039123535
114,0.11083030700683594
115,0.14538979530334473
116,0.10904836654663086
117,0.11026716232299805
118,0.11097502708435059
119,0.10082101821899414
120,0.13150787353515625
121,0.10497403144836426
122,0.11382627487182617
123,0.11200308799743652
124,0.11134123802185059
125,0.18468499183654785
126,0.10041570663452148
127,0.11842966079711914
128,0.12278556823730469
129,0.11437463760375977
130,0.10982728004455566
131,0.11049437522888184
132,0.11928796768188477
133,0.10743570327758789
134,0.11650776863098145
135,0.11044573783874512
136,0.11195611953735352
137,0.11309075355529785
138,0.10829830169677734
139,0.11940932273864746
140,0.1132056713104248
141,0.10863566398620605
142,0.10815906524658203
143,0.1090247631072998
144,0.11110591888427734
145,0.11087584495544434
146,0.11277318000793457
147,0.1317429542541504
148,0.11240506172180176
149,0.11242890357971191
150,0.1132054328918457
151,0.105438232421875
152,0.14388418197631836
153,0.11115813255310059
154,0.11435079574584961
155,0.10831737518310547
156,0.11050605773925781
157,0.11093664169311523
158,0.11242055892944336
159,0.10819578170776367
160,0.10692334175109863
161,0.10787749290466309
162,0.11841535568237305
163,0.10887694358825684
164,0.12145352363586426
165,0.11156010627746582
166,0.11271858215332031
167,0.11708760261535645
168,0.11721634864807129
169,0.1250324249267578
170,0.12101244926452637
171,0.11014461517333984
172,0.11191105842590332
173,0.11211156845092773
174,0.11977839469909668
175,0.11063575744628906
176,0.10745429992675781
177,0.11074423789978027
178,0.10843968391418457
179,0.11622023582458496
180,0.10393524169921875
181,0.10423588752746582
182,0.11604833602905273
183,0.18779802322387695
184,0.11861324310302734
185,0.11153745651245117
186,0.11097455024719238
187,0.1061716079711914
188,0.10985803604125977
189,0.10741209983825684
190,0.11750125885009766
191,0.1105337142944336
192,0.12187695503234863
193,0.11395549774169922
194,0.15337252616882324
195,0.10998797416687012
196,0.10975956916809082
197,0.11396622657775879
198,0.14257550239562988
199,0.10776638984680176
200,0.11197686195373535
201,0.11566042900085449
202,0.12660813331604004
203,0.1282951831817627
204,0.11104059219360352
205,0.12227988243103027
206,0.10799384117126465
207,0.1131129264831543
208,0.11148381233215332
209,0.11383247375488281
210,0.10372591018676758
