,delay
0,1.0587027072906494
1,0.6216530799865723
2,0.8835608959197998
3,0.17472529411315918
4,0.45890021324157715
5,0.7219345569610596
6,0.9595029354095459
7,0.20819950103759766
8,0.4314408302307129
9,0.6873316764831543
10,0.9285154342651367
11,0.17111468315124512
12,0.37531089782714844
13,0.6220276355743408
14,0.8341066837310791
15,0.08127069473266602
16,0.2682454586029053
17,0.4997875690460205
18,0.7329952716827393
19,0.8766727447509766
20,0.09938287734985352
21,0.35367369651794434
22,0.5841195583343506
23,0.8002138137817383
24,1.0156071186065674
25,0.2399582862854004
26,0.450531005859375
27,0.6483864784240723
28,0.8439710140228271
29,0.09528827667236328
30,0.3420743942260742
31,0.5852572917938232
32,0.8146750926971436
33,0.9734935760498047
34,0.20853805541992188
35,0.375201940536499
36,0.565711259841919
37,0.7446823120117188
38,0.9031620025634766
39,0.11747145652770996
40,0.3008537292480469
41,0.5270473957061768
42,0.7021689414978027
43,0.9031851291656494
44,0.09152579307556152
45,0.32974743843078613
46,0.4948279857635498
47,0.6840105056762695
48,0.8693621158599854
49,0.13347291946411133
50,0.31957530975341797
51,0.5363993644714355
52,0.8075478076934814
53,0.06748819351196289
54,0.37735724449157715
55,0.8118736743927002
56,0.9847712516784668
57,0.1407465934753418
58,0.3097376823425293
59,0.4517855644226074
60,0.579509973526001
61,0.7229053974151611
62,0.930941104888916
63,0.11635589599609375
64,0.3320953845977783
65,0.517498254776001
66,0.6780698299407959
67,0.871746301651001
68,1.053412914276123
69,0.22635889053344727
70,0.4036710262298584
71,0.5742671489715576
72,0.7538802623748779
73,0.9647972583770752
74,0.11270833015441895
75,0.2549102306365967
76,0.4195733070373535
77,0.6314723491668701
78,0.7532765865325928
79,0.9194934368133545
80,0.15521550178527832
81,0.339646577835083
82,0.46279358863830566
83,0.6326456069946289
84,0.7713174819946289
85,0.9343035221099854
86,0.11102557182312012
87,0.3217597007751465
88,0.4616882801055908
89,0.5875535011291504
90,0.7220745086669922
91,0.8704028129577637
92,0.059123992919921875
93,0.2771475315093994
94,0.5148270130157471
95,0.6932175159454346
96,0.8426134586334229
97,0.015664339065551758
98,0.14644241333007812
99,0.2817087173461914
100,0.44297194480895996
101,0.5876383781433105
102,0.7472515106201172
103,0.8993325233459473
104,0.0883939266204834
105,0.2632269859313965
106,0.3837871551513672
107,0.5143587589263916
108,0.6673092842102051
109,0.9110713005065918
110,0.04963397979736328
111,0.23931360244750977
112,0.367887020111084
113,0.509774923324585
114,0.6738138198852539
115,0.8440942764282227
116,0.9681825637817383
117,0.08974170684814453
118,0.3027477264404297
119,0.4670712947845459
120,0.601848840713501
121,0.7336897850036621
122,0.8504598140716553
123,0.9935111999511719
124,0.12374520301818848
125,0.2675514221191406
126,0.4478576183319092
127,0.5958354473114014
128,0.8044776916503906
129,0.9749712944030762
130,0.10814070701599121
131,0.25032854080200195
132,0.3847951889038086
133,0.5879683494567871
134,0.7136566638946533
135,0.8571720123291016
136,0.05281782150268555
137,0.2160484790802002
138,0.34576869010925293
139,0.48075246810913086
140,0.6159327030181885
141,0.750624418258667
142,0.8919076919555664
143,0.023874521255493164
144,0.17013216018676758
145,0.33756160736083984
146,0.48313355445861816
147,0.645977258682251
148,0.7857229709625244
149,0.9510478973388672
150,0.0809180736541748
151,0.2798006534576416
152,0.45572829246520996
153,0.5988116264343262
154,0.8740031719207764
155,0.1131429672241211
156,0.25111842155456543
157,0.4081268310546875
158,0.6103253364562988
159,0.8006353378295898
160,0.9945347309112549
161,0.16838741302490234
162,0.3472881317138672
163,0.5040316581726074
164,0.6531379222869873
165,0.78244948387146
166,0.9435086250305176
167,0.11629748344421387
168,0.28736042976379395
169,0.4157752990722656
170,0.5514707565307617
171,0.6825425624847412
172,0.8497216701507568
173,0.9880659580230713
174,0.13792133331298828
175,0.3064587116241455
176,0.4503366947174072
177,0.6196455955505371
178,0.7915775775909424
179,0.9221184253692627
180,0.048537254333496094
181,0.17999696731567383
182,0.365997314453125
183,0.48888349533081055
184,0.6897306442260742
185,0.8279318809509277
186,0.9965972900390625
187,0.15269756317138672
188,0.31612682342529297
189,0.47243833541870117
190,0.5710849761962891
191,0.663865327835083
192,0.7613682746887207
193,0.8624897003173828
194,0.9659304618835449
195,0.06839799880981445
196,0.16040873527526855
197,0.26221132278442383
198,0.3723719120025635
199,0.4705793857574463
200,0.562258243560791
201,0.6621372699737549
202,0.7556688785552979
203,0.8577544689178467
204,1.0063073635101318
205,0.11236882209777832
206,0.21302151679992676
207,0.3099660873413086
208,0.41304492950439453
209,0.5112721920013428
210,0.6084499359130859
211,0.7074506282806396
212,0.8063392639160156
213,0.9049482345581055
214,1.002234697341919
215,0.10798215866088867
216,0.21975994110107422
217,0.41921234130859375
218,0.5486679077148438
219,0.6447567939758301
220,0.7419760227203369
221,0.8399021625518799
222,0.9450678825378418
223,0.049430131912231445
224,0.15578460693359375
225,0.25429725646972656
226,0.3515286445617676
227,0.4491539001464844
228,0.549293041229248
229,0.6484665870666504
230,0.7439429759979248
231,0.8398919105529785
232,0.9333038330078125
233,0.029972553253173828
234,0.1314549446105957
235,0.22776079177856445
236,0.32660651206970215
237,0.5022115707397461
238,0.5965354442596436
239,0.6932249069213867
240,0.7928552627563477
241,0.891916036605835
242,0.9841580390930176
243,0.08267474174499512
244,0.18336033821105957
245,0.27884340286254883
246,0.37732625007629395
247,0.47812962532043457
248,0.5755338668823242
249,0.6764397621154785
