,delay
0,0.05164289474487305
1,1.1474270820617676
2,0.053316354751586914
3,0.025427818298339844
4,0.03743791580200195
5,0.03670382499694824
6,0.040827274322509766
7,0.04012942314147949
8,0.038306474685668945
9,0.03798103332519531
10,0.08743810653686523
11,0.03467535972595215
12,0.03481030464172363
13,0.039771080017089844
14,0.03937244415283203
15,0.03347158432006836
16,0.03797125816345215
17,0.03551602363586426
18,0.03980207443237305
19,0.03764653205871582
20,0.04570603370666504
21,0.03753066062927246
22,0.03795814514160156
23,0.04071831703186035
24,0.03539133071899414
25,0.03737902641296387
26,0.03446054458618164
27,0.04031848907470703
28,0.038208961486816406
29,0.03915715217590332
30,0.037186622619628906
31,0.03849053382873535
32,0.03769421577453613
33,0.0420527458190918
34,0.04029250144958496
35,0.03823542594909668
36,0.038177490234375
37,0.03596758842468262
38,0.03470277786254883
39,0.037593841552734375
40,0.03478240966796875
41,0.041054487228393555
42,0.04051375389099121
43,0.039603471755981445
44,0.047663211822509766
45,0.037801504135131836
46,0.03850531578063965
47,0.04097557067871094
48,0.03703618049621582
49,0.03909492492675781
50,0.039129018783569336
51,0.03721761703491211
52,0.040657997131347656
53,0.038132667541503906
54,0.03753924369812012
55,0.040694475173950195
56,0.039891958236694336
57,0.03911399841308594
58,0.03966641426086426
59,0.08570981025695801
60,0.09484672546386719
61,0.06776142120361328
62,0.0696096420288086
63,0.05353522300720215
64,0.10819530487060547
65,0.1895003318786621
66,0.06999564170837402
67,0.1272599697113037
68,0.125443696975708
69,0.1305546760559082
70,0.12828946113586426
71,0.13056540489196777
72,0.20507287979125977
73,0.15203475952148438
74,0.07726097106933594
75,0.12624883651733398
76,0.20869708061218262
77,0.22762632369995117
78,0.03892064094543457
79,0.04090309143066406
80,0.04034566879272461
81,0.04005765914916992
82,0.04153800010681152
83,0.042481184005737305
84,0.03788590431213379
85,0.03732180595397949
86,0.0396881103515625
87,0.03915238380432129
88,0.04000258445739746
89,0.040422677993774414
90,0.03807330131530762
91,0.03888130187988281
92,0.04021883010864258
93,0.04034709930419922
94,0.0375673770904541
95,0.03899025917053223
96,0.04393625259399414
97,0.03913235664367676
98,0.04030561447143555
99,0.03876852989196777
100,0.038739681243896484
101,0.04229450225830078
102,0.03966808319091797
103,0.037464141845703125
104,0.03903365135192871
105,0.04403495788574219
106,0.04335737228393555
107,0.04752373695373535
108,0.03895235061645508
109,0.03884577751159668
110,0.04344487190246582
111,0.04269528388977051
112,0.037107229232788086
113,0.040712833404541016
114,0.04171490669250488
115,0.03704953193664551
116,0.04046988487243652
117,0.04004859924316406
118,0.039306640625
119,0.03770732879638672
120,0.03728628158569336
121,0.04119420051574707
122,0.03879189491271973
123,0.0414881706237793
124,0.03804159164428711
125,0.040227651596069336
126,0.10272622108459473
127,0.038881778717041016
128,0.04448533058166504
129,0.040207624435424805
130,0.03787517547607422
131,0.040135860443115234
132,0.03953361511230469
133,0.03755950927734375
134,0.04257369041442871
135,0.03895115852355957
136,0.04003095626831055
137,0.04383349418640137
138,0.0373988151550293
139,0.0433657169342041
140,0.03760051727294922
141,0.03826022148132324
142,0.038565874099731445
143,0.04251241683959961
144,0.04102730751037598
145,0.040433406829833984
146,0.041681766510009766
147,0.039792537689208984
148,0.04189324378967285
149,0.04302096366882324
150,0.041046142578125
151,0.03747296333312988
152,0.038210153579711914
153,0.038155317306518555
154,0.03631401062011719
155,0.039707183837890625
156,0.0365753173828125
157,0.04119706153869629
158,0.039855003356933594
159,0.03733229637145996
160,0.03891730308532715
161,0.03710603713989258
162,0.037134408950805664
163,0.03868675231933594
164,0.03823709487915039
165,0.042031288146972656
166,0.04168868064880371
167,0.04355978965759277
168,0.03689432144165039
169,0.040436506271362305
170,0.04011988639831543
171,0.038954973220825195
172,0.039954185485839844
173,0.04204249382019043
174,0.041631460189819336
175,0.03983497619628906
176,0.039864301681518555
177,0.04301118850708008
178,0.040799856185913086
179,0.04101729393005371
180,0.039880990982055664
181,0.037835121154785156
182,0.039388179779052734
183,0.04181528091430664
184,0.12534284591674805
185,0.04248976707458496
186,0.03818011283874512
187,0.03803133964538574
188,0.03754019737243652
189,0.03946638107299805
190,0.03779149055480957
191,0.040467023849487305
192,0.04994988441467285
193,0.03810262680053711
194,0.036881208419799805
195,0.04210686683654785
196,0.04037165641784668
197,0.038669586181640625
198,0.04132986068725586
199,0.04442644119262695
200,0.03931427001953125
201,0.041330575942993164
202,0.036812782287597656
203,0.03828120231628418
204,0.039824485778808594
205,0.042148590087890625
206,0.03846096992492676
207,0.0411381721496582
208,0.0393223762512207
209,0.03888583183288574
210,0.04051351547241211
211,0.0364842414855957
212,0.03698587417602539
213,0.04070544242858887
214,0.04176068305969238
215,0.043230533599853516
216,0.04116392135620117
217,0.03724479675292969
218,0.04137682914733887
219,0.036704301834106445
220,0.0434870719909668
221,0.03713870048522949
222,0.03953146934509277
223,0.039200544357299805
224,0.05891609191894531
225,0.03971600532531738
226,0.05671405792236328
227,0.03812742233276367
228,0.03667330741882324
229,0.03933835029602051
230,0.03747391700744629
231,0.04450583457946777
232,0.03649282455444336
233,0.038488149642944336
234,0.03743338584899902
235,0.04996228218078613
236,0.03970527648925781
237,0.11769270896911621
238,0.0377507209777832
239,0.039043426513671875
240,0.036958932876586914
241,0.04006361961364746
242,0.040277719497680664
243,0.03322291374206543
244,0.03660464286804199
245,0.037030935287475586
246,0.06275081634521484
