,delay
0,1.51216721534729
1,0.3397550582885742
2,0.2038419246673584
3,0.12012577056884766
4,0.10597825050354004
5,0.1250152587890625
6,0.11861848831176758
7,0.11535501480102539
8,0.11276578903198242
9,0.1800074577331543
10,0.09968996047973633
11,0.11102056503295898
12,0.10642290115356445
13,0.11029291152954102
14,0.10982227325439453
15,0.11058378219604492
16,0.10268592834472656
17,0.11175704002380371
18,0.09972000122070312
19,0.11004805564880371
20,0.1207430362701416
21,0.1124730110168457
22,0.12023425102233887
23,0.10449695587158203
24,0.1122288703918457
25,0.10458874702453613
26,0.13655757904052734
27,0.11113142967224121
28,0.12891602516174316
29,0.10102677345275879
30,0.1060495376586914
31,0.1283855438232422
32,0.10199856758117676
33,0.11209225654602051
34,0.10729098320007324
35,0.11099696159362793
36,0.11350131034851074
37,0.12104368209838867
38,0.12008500099182129
39,0.11447358131408691
40,0.10912489891052246
41,0.10247468948364258
42,0.1423499584197998
43,0.11136126518249512
44,0.11487197875976562
45,0.11285400390625
46,0.10973095893859863
47,0.11353683471679688
48,0.12385940551757812
49,0.1133882999420166
50,0.10977864265441895
51,0.11000657081604004
52,0.11718416213989258
53,0.11033749580383301
54,0.12247133255004883
55,0.14008283615112305
56,0.11685919761657715
57,0.10700821876525879
58,0.1173086166381836
59,0.11072158813476562
60,0.1354684829711914
61,0.11854267120361328
62,0.10784196853637695
63,0.1121675968170166
64,0.11180496215820312
65,0.11409187316894531
66,0.11031031608581543
67,0.19000625610351562
68,0.10433244705200195
69,0.12113547325134277
70,0.11333632469177246
71,0.11753726005554199
72,0.1116323471069336
73,0.11130547523498535
74,0.11060690879821777
75,0.11739373207092285
76,0.11481451988220215
77,0.10721063613891602
78,0.13393235206604004
79,0.11186647415161133
80,0.11337423324584961
81,0.10673093795776367
82,0.11558866500854492
83,0.17006731033325195
84,0.11672520637512207
85,0.11416387557983398
86,0.12602758407592773
87,0.11856341361999512
88,0.13520455360412598
89,0.13187170028686523
90,0.11883783340454102
91,0.1236121654510498
92,0.11449909210205078
93,0.10833621025085449
94,0.11424827575683594
95,0.11214756965637207
96,0.11218070983886719
97,0.11449050903320312
98,0.11915135383605957
99,0.10478639602661133
100,0.10879254341125488
101,0.11975669860839844
102,0.11325645446777344
103,0.120086669921875
104,0.10742068290710449
105,0.11985540390014648
106,0.0985414981842041
107,0.10460567474365234
108,0.0983586311340332
109,0.09450268745422363
110,0.0914146900177002
111,0.09216856956481934
112,0.09803438186645508
113,0.09874844551086426
114,0.09496140480041504
115,0.10307741165161133
116,0.09493780136108398
117,0.14023518562316895
118,0.11037063598632812
119,0.11160063743591309
120,0.1575486660003662
121,0.10029292106628418
122,0.10761022567749023
123,0.10964751243591309
124,0.17753958702087402
125,0.11205196380615234
126,0.11018633842468262
127,0.10418391227722168
128,0.11227822303771973
129,0.1024935245513916
130,0.11313962936401367
131,0.10385370254516602
132,0.11602425575256348
133,0.11878323554992676
134,0.10767316818237305
135,0.1128549575805664
136,0.11604166030883789
137,0.11730575561523438
138,0.1225440502166748
139,0.11859393119812012
140,0.11701488494873047
141,0.11053919792175293
142,0.12230348587036133
143,0.10556864738464355
144,0.10869526863098145
145,0.12108302116394043
146,0.11401820182800293
147,0.10895633697509766
148,0.12285375595092773
149,0.10910201072692871
150,0.10474252700805664
151,0.11967229843139648
152,0.09928488731384277
153,0.11651301383972168
154,0.12947726249694824
155,0.15025973320007324
156,0.10129356384277344
157,0.13692021369934082
158,0.11194896697998047
159,0.11980605125427246
160,0.12201714515686035
161,0.3269538879394531
162,0.10582804679870605
163,0.18784689903259277
164,0.1237034797668457
165,0.10064840316772461
166,0.10972714424133301
167,0.11204171180725098
168,0.13337969779968262
169,0.12060093879699707
170,0.11369991302490234
171,0.10085129737854004
172,0.10964560508728027
173,0.12317728996276855
174,0.0992128849029541
175,0.09479260444641113
176,0.09773588180541992
177,0.09607386589050293
178,0.10131311416625977
179,0.1109318733215332
180,0.11151123046875
181,0.10130810737609863
182,0.10760998725891113
183,0.11697697639465332
184,0.10345625877380371
185,0.11461448669433594
186,0.1061697006225586
187,0.1121678352355957
188,0.11214041709899902
189,0.11292314529418945
190,0.12511777877807617
191,0.11479854583740234
192,0.12078309059143066
193,0.12010407447814941
194,0.10585451126098633
195,0.10263538360595703
196,0.10877346992492676
197,0.10938811302185059
198,0.11799430847167969
199,0.11761212348937988
200,0.11932063102722168
201,0.10590648651123047
202,0.17561936378479004
203,0.114288330078125
204,0.12182283401489258
205,0.1173408031463623
206,0.10254454612731934
207,0.15326404571533203
208,0.09060359001159668
209,0.09546113014221191
210,0.09878110885620117
211,0.1403977870941162
212,0.13365602493286133
213,0.09196805953979492
214,0.0995481014251709
215,0.10598468780517578
216,0.12206506729125977
217,0.09324908256530762
218,0.10631203651428223
219,0.11503911018371582
220,0.10391855239868164
221,0.11267399787902832
222,0.11112427711486816
223,0.0979773998260498
224,0.10506725311279297
225,0.12839412689208984
226,0.22687745094299316
227,0.15351200103759766
228,0.10743570327758789
229,0.10127139091491699
230,0.09780168533325195
231,0.11497735977172852
232,0.09195804595947266
233,0.08879327774047852
234,0.10317516326904297
235,0.11494684219360352
236,0.32628750801086426
