,delay
223,-0.8319308757781982
224,-0.8291025161743164
225,-0.8373634815216064
226,-0.6175785064697266
227,-0.8320417404174805
228,-0.8370275497436523
229,-0.832273006439209
230,-0.8350546360015869
231,-0.8374645709991455
232,-0.8342070579528809
233,-0.8379747867584229
234,-0.8327696323394775
235,-0.8310143947601318
236,-0.8311505317687988
237,-0.7637035846710205
238,-0.8357858657836914
239,-0.8268032073974609
240,-0.8361430168151855
241,-0.8364903926849365
242,-0.8310790061950684
243,-0.8310599327087402
244,-0.8332087993621826
245,-0.8365123271942139
246,-0.836212158203125
247,-0.838634729385376
248,-0.8323290348052979
249,-0.8388192653656006
250,-0.8319470882415771
251,-0.8251924514770508
252,-0.8332931995391846
253,-0.8311688899993896
254,-0.8281316757202148
255,-0.8320286273956299
256,-0.8384854793548584
257,-0.8363223075866699
258,-0.8306441307067871
259,-0.8376829624176025
260,-0.805328369140625
261,-0.8371708393096924
262,-0.8347563743591309
263,-0.8381130695343018
264,-0.834768533706665
265,-0.8344080448150635
266,-0.8350377082824707
267,-0.8358433246612549
268,-0.8318023681640625
269,-0.8335974216461182
270,-0.834864616394043
271,-0.8313875198364258
272,-0.8314409255981445
273,-0.8343994617462158
274,-0.8367676734924316
275,-0.6151084899902344
276,-0.8367507457733154
277,-0.8366668224334717
278,-0.8386054039001465
279,-0.8344440460205078
280,-0.831230640411377
281,-0.8313426971435547
282,-0.8329284191131592
283,-0.8296523094177246
284,-0.8372118473052979
285,-0.8310844898223877
286,-0.8332293033599854
287,-0.834913969039917
288,-0.8359372615814209
289,-0.8267714977264404
290,-0.8365790843963623
291,-0.8328704833984375
292,-0.8312399387359619
293,-0.8366379737854004
294,-0.8377444744110107
295,-0.7650933265686035
296,-0.8316135406494141
297,-0.8382906913757324
298,-0.8355937004089355
299,-0.83406662940979
300,-0.8346314430236816
301,-0.8312780857086182
302,-0.8375208377838135
303,-0.8362877368927002
304,-0.8354034423828125
305,-0.8350403308868408
306,-0.8309512138366699
307,-0.8384201526641846
308,-0.8267819881439209
309,-0.8276612758636475
310,-0.8265361785888672
311,-0.834538459777832
312,-0.8365368843078613
313,-0.8316764831542969
314,-0.8367893695831299
315,-0.8318400382995605
316,-0.831824541091919
317,-0.834522008895874
318,-0.8373537063598633
319,-0.8296072483062744
320,-0.8304157257080078
321,-0.8298366069793701
322,-0.8326425552368164
323,-0.8313078880310059
324,-0.8350400924682617
325,-0.8210411071777344
326,-0.8354489803314209
327,-0.8345372676849365
328,-0.8350398540496826
329,-0.8324503898620605
330,-0.8323752880096436
331,-0.8337969779968262
332,-0.8349483013153076
333,-0.8381204605102539
334,-0.8348186016082764
335,-0.8345847129821777
336,-0.8338773250579834
337,-0.8346128463745117
338,-0.8372557163238525
339,-0.8346138000488281
340,-0.8305423259735107
341,-0.8314061164855957
342,-0.8376500606536865
343,-0.8357992172241211
344,-0.8376717567443848
345,-0.8325703144073486
346,-0.8342516422271729
347,-0.8325550556182861
348,-0.7844128608703613
349,-0.8343443870544434
350,-0.8326060771942139
351,-0.8326592445373535
352,-0.8306467533111572
353,-0.7629449367523193
354,-0.832481861114502
355,-0.8126461505889893
356,-0.8321475982666016
357,-0.8355743885040283
358,-0.8313558101654053
359,-0.8382768630981445
360,-0.8323631286621094
361,-0.8327953815460205
362,-0.8311591148376465
363,-0.829120397567749
364,-0.8356573581695557
365,-0.8333714008331299
366,-0.8330817222595215
367,-0.830979585647583
368,-0.8307921886444092
369,-0.6205010414123535
370,-0.7331786155700684
371,-0.7172727584838867
372,-0.8305108547210693
373,-0.7753019332885742
374,-0.7055308818817139
375,-0.7922978401184082
376,-0.7174785137176514
377,-0.7859647274017334
378,-0.37078070640563965
379,-0.7198309898376465
380,-0.7624812126159668
381,-0.7624399662017822
382,-0.7545390129089355
383,-0.7586061954498291
384,-0.7086386680603027
385,-0.8362445831298828
386,-0.8309953212738037
387,-0.8372244834899902
388,-0.8345379829406738
389,-0.833939790725708
390,-0.8303499221801758
391,-0.8323144912719727
392,-0.8328580856323242
393,-0.836134672164917
394,-0.8312246799468994
395,-0.8327383995056152
396,-0.8361210823059082
397,-0.8342533111572266
398,-0.8380050659179688
399,-0.6193141937255859
400,-0.8341097831726074
401,-0.8365004062652588
402,-0.8362958431243896
403,-0.8331480026245117
404,-0.8378908634185791
405,-0.8346202373504639
406,-0.7435858249664307
407,-0.8365910053253174
408,-0.834660530090332
409,-0.8308920860290527
410,-0.8376162052154541
411,-0.8344664573669434
412,-0.8375415802001953
413,-0.8355517387390137
414,-0.8379435539245605
415,-0.8346130847930908
416,-0.8368573188781738
417,-0.8305251598358154
418,-0.8359489440917969
419,-0.8356707096099854
420,-0.8357598781585693
421,-0.835026741027832
422,-0.835620641708374
423,-0.8374001979827881
424,-0.833533525466919
425,-0.8347034454345703
426,-0.8340756893157959
427,-0.8330028057098389
428,-0.8373143672943115
